,date,text
0,Wed Dec 23 11:27:07 +0000 2020,"IRLANDIA - Eksperci zaskoczeni! Prawie 1.000 nowych przypadków Covid-19 w Irlandii

https://t.co/DSLfvIQoNh

#irlandia #ireland #poloniairlandia #irlandianews #irelandnews #irishnews #news #wiadomości #informacje #koronawirus #covid #covid19 #COVID19ireland #covid19Irlandia"
1,Wed Dec 23 11:27:07 +0000 2020,"IRLANDIA - Eksperci zaskoczeni! Prawie 1.000 nowych przypadków Covid-19 w Irlandii

https://t.co/DSLfvIQoNh

#irlandia #ireland #poloniairlandia #irlandianews #irelandnews #irishnews #news #wiadomości #informacje #koronawirus #covid #covid19 #COVID19ireland #covid19Irlandia"
2,Wed Dec 23 11:26:20 +0000 2020,"IRLANDIA - Trzeci lockdown Irlandii – nowe restrykcje ogłoszone

https://t.co/WLYZv1DdOs

#irlandia #ireland #poloniairlandia #irlandianews #irelandnews #irishnews #news #wiadomości #informacje #lockdown #koronawirus #covid #covid19 #COVID19ireland #covid19Irlandia #coronavirus"
3,Wed Dec 23 11:25:16 +0000 2020,"TYLKO U NAS! Ks. prof. Jarosław Kupczak: Jak spędzić #święta2020 w czasie pandemii? 
- Wszystkim; którzy nie pójdą do kościoła; życzę; by we własnym domu wzywali Chrystusa i doświadczali obecności Boga #IPPTV #Wigilia @KChojecka #COVID19 @ekaipl RT!
https://t.co/wt6uYXSPGX"
4,Wed Dec 23 11:24:07 +0000 2020,"💉 Szczepionka przeciwko #COVID19 jest:

✅ darmowa
✅ dobrowolna

#SzczepimySię

Więcej informacji 👉 https://t.co/6vVLShkTwA https://t.co/x3DXLo7RlN"
5,Wed Dec 23 11:23:56 +0000 2020,#COVID19 #Covid_19 #coronavirus #FridayMotivation #relax #karina #karinabregulapietrucha Karina Breguła Pietrucha #artwork https://t.co/xzM1WNQz69
6,Wed Dec 23 11:23:37 +0000 2020,#COVID19 #maskedsinger #ArtistOnTwitter #KARINA #karinabregulapietrucha Karina Breguła Pietrucha https://t.co/856WU3wizd
7,Wed Dec 23 11:23:33 +0000 2020,#Corona #COVID19 #coronavirus #ArtistOnTwitter #art #arte #karina #karinabregulapietrucha Karina Breguła Pietrucha https://t.co/U9tNtDJse3
8,Wed Dec 23 11:19:15 +0000 2020,"#1 osoba zaszczepiona w USA to Sandra Lindsay afroamer. pielęgniarka z Long Island Jewish Medical Center; zabieg również wykonany przez pielęgniarkę afroamer.

#1 w Polsce - kogo obstawiacie??? Będzie to Szpital MSWiA

#COVID19  #vaccination #Vaccin #Pfizervaccine #szczepionka"
9,Wed Dec 23 11:18:58 +0000 2020,"15 stycznia – ruszają zapisy na szczepienia przeciwko #COVID; zapowiedział @a_niedzielski; @MZ_GOV_PL; #kwarantanna; #koronawirus; #szczepionka; #COVID19  
https://t.co/p0qNPsQ1xd"
10,Wed Dec 23 11:18:20 +0000 2020,"Wchodzę do miejskiego autobusu. 50% miejsc; wszyscy maseczka ma twarzy. 90% z odkrytym nosem; to chyba jakiś narodowy rytuał. Większość co rusz dotyka dłońmi różnych części autobuss; a później własnej twarzy.
#JakośToBędzie #koronawirus #COVID19"
11,Wed Dec 23 11:15:43 +0000 2020,"Czekamy na święta 
i pasterkę z powodu których #COVID19 będzie mógł zamieszkać w każdym 🦠

Po nowym roku zbierze swoje żniwo ☠️
dzięki braku przeciwdziałania rządu 
w rozprzestrzenianiu się go w okresie świątecznym ☢️ https://t.co/Pe1Dat3XhR"
12,Wed Dec 23 11:09:01 +0000 2020,"💉 Szczepionka przeciwko #COVID19 jest:

✅ darmowa
✅ dobrowolna

#SzczepimySię

Więcej informacji 👉 https://t.co/6vVLShkTwA https://t.co/x3DXLo7RlN"
